NAME,          east,   north,   alt,   trk,    gs,    vs,    time
OWNSHIP, 0.000, 499.867, 2759.320, 0.00, 156.23, 0.00, 3.2
OWNSHIP, 0.000, 515.488, 2759.320, 0.00, 156.23, 0.00, 3.3
OWNSHIP, 0.000, 531.109, 2759.320, 0.00, 156.23, 0.00, 3.4
OWNSHIP, 0.000, 546.729, 2759.320, 0.00, 156.23, 0.00, 3.5
OWNSHIP, 0.000, 562.350, 2759.320, 0.00, 156.23, 0.00, 3.6
OWNSHIP, 0.000, 577.971, 2759.320, 0.00, 156.23, 0.00, 3.7
OWNSHIP, 0.000, 593.592, 2759.320, 0.00, 156.23, 0.00, 3.8
OWNSHIP, 0.000, 609.213, 2759.320, 0.00, 156.23, 0.00, 3.9
OWNSHIP, 0.000, 624.834, 2759.320, 0.00, 156.23, 0.00, 4.0
OWNSHIP, 0.000, 640.454, 2759.320, 0.00, 156.23, 0.00, 4.1
OWNSHIP, 0.000, 656.075, 2759.320, 0.00, 156.23, 0.00, 4.2
OWNSHIP, 0.000, 671.696, 2759.320, 0.00, 156.23, 0.00, 4.3
OWNSHIP, 0.000, 687.317, 2759.320, 0.00, 156.23, 0.00, 4.4
OWNSHIP, 0.000, 702.938, 2759.320, 0.00, 156.23, 0.00, 4.5
OWNSHIP, 0.000, 718.559, 2759.320, 0.00, 156.23, 0.00, 4.6
OWNSHIP, 0.000, 734.179, 2759.320, 0.00, 156.23, 0.00, 4.7
OWNSHIP, 0.000, 749.800, 2759.320, 0.00, 156.23, 0.00, 4.8
OWNSHIP, 0.000, 765.421, 2759.320, 0.00, 156.23, 0.00, 4.9
OWNSHIP, 0.000, 781.042, 2759.320, 0.00, 156.23, 0.00, 5.0
OWNSHIP, 0.000, 796.663, 2759.320, 0.00, 156.23, 0.00, 5.1
OWNSHIP, 0.000, 812.284, 2759.320, 0.00, 156.23, 0.00, 5.2
OWNSHIP, 0.000, 827.904, 2759.320, 0.00, 156.23, 0.00, 5.3
OWNSHIP, 0.000, 843.525, 2759.320, 0.00, 156.23, 0.00, 5.4
OWNSHIP, 0.000, 859.146, 2759.320, 0.00, 156.23, 0.00, 5.5
OWNSHIP, 0.000, 874.767, 2759.320, 0.00, 156.23, 0.00, 5.6
OWNSHIP, 0.000, 890.388, 2759.320, 0.00, 156.23, 0.00, 5.7
OWNSHIP, 0.000, 906.009, 2759.320, 0.00, 156.23, 0.00, 5.8
OWNSHIP, 0.000, 921.630, 2759.320, 0.00, 156.23, 0.00, 5.9
OWNSHIP, 0.000, 937.250, 2759.320, 0.00, 156.23, 0.00, 6.0
OWNSHIP, 0.000, 952.871, 2759.320, 0.00, 156.23, 0.00, 6.1
OWNSHIP, 0.000, 968.492, 2759.320, 0.00, 156.23, 0.00, 6.2
OWNSHIP, 0.000, 984.113, 2759.320, 0.00, 156.23, 0.00, 6.3
OWNSHIP, 0.000, 999.734, 2759.320, 0.00, 156.23, 0.00, 6.4
OWNSHIP, 0.000, 1015.355, 2759.320, 0.00, 156.23, 0.00, 6.5
OWNSHIP, 0.000, 1030.975, 2759.320, 0.00, 156.23, 0.00, 6.6
OWNSHIP, 0.000, 1046.596, 2759.320, 0.00, 156.23, 0.00, 6.7
OWNSHIP, 0.000, 1062.217, 2759.320, 0.00, 156.23, 0.00, 6.8
OWNSHIP, 0.000, 1077.838, 2759.320, 0.00, 156.23, 0.00, 6.9
OWNSHIP, 0.000, 1093.459, 2759.320, 0.00, 156.23, 0.00, 7.0
OWNSHIP, 0.000, 1109.080, 2759.320, 0.00, 156.23, 0.00, 7.1
OWNSHIP, 0.000, 1124.700, 2759.320, 0.00, 156.23, 0.00, 7.2
OWNSHIP, 0.000, 1140.321, 2759.320, 0.00, 156.23, 0.00, 7.3
OWNSHIP, 0.000, 1155.942, 2759.320, 0.00, 156.23, 0.00, 7.4
OWNSHIP, 0.000, 1171.563, 2759.320, 0.00, 156.23, 0.00, 7.5
OWNSHIP, 0.000, 1187.184, 2759.320, 0.00, 156.23, 0.00, 7.6
OWNSHIP, 0.000, 1202.805, 2759.320, 0.00, 156.23, 0.00, 7.7
OWNSHIP, 0.000, 1218.425, 2759.320, 0.00, 156.23, 0.00, 7.8
OWNSHIP, 0.000, 1234.046, 2759.320, 0.00, 156.23, 0.00, 7.9
OWNSHIP, 0.000, 1249.667, 2759.320, 0.00, 156.23, 0.00, 8.0
OWNSHIP, 0.000, 1265.288, 2759.320, 0.00, 156.23, 0.00, 8.1
OWNSHIP, 0.000, 1280.909, 2759.320, 0.00, 156.23, 0.00, 8.2
OWNSHIP, 0.000, 1296.530, 2759.320, 0.00, 156.23, 0.00, 8.3
OWNSHIP, 0.000, 1312.151, 2759.320, 0.00, 156.23, 0.00, 8.4
OWNSHIP, 0.000, 1327.771, 2759.320, 0.00, 156.23, 0.00, 8.5
OWNSHIP, 0.000, 1343.392, 2759.320, 0.00, 156.23, 0.00, 8.6
OWNSHIP, 0.000, 1359.013, 2759.320, 0.00, 156.23, 0.00, 8.7
OWNSHIP, 0.000, 1374.634, 2759.320, 0.00, 156.23, 0.00, 8.8
OWNSHIP, 0.000, 1390.255, 2759.320, 0.00, 156.23, 0.00, 8.9
OWNSHIP, 0.000, 1405.876, 2759.320, 0.00, 156.23, 0.00, 9.0
OWNSHIP, 0.000, 1421.496, 2759.320, 0.00, 156.23, 0.00, 9.1
OWNSHIP, 0.000, 1437.117, 2759.320, 0.00, 156.23, 0.00, 9.2
OWNSHIP, 0.000, 1452.738, 2759.320, 0.00, 156.23, 0.00, 9.3
OWNSHIP, 0.000, 1468.359, 2759.320, 0.00, 156.23, 0.00, 9.4
OWNSHIP, 0.000, 1483.980, 2759.320, 0.00, 156.23, 0.00, 9.5
OWNSHIP, 0.000, 1499.601, 2759.320, 0.00, 156.23, 0.00, 9.6
OWNSHIP, 0.000, 1515.221, 2759.320, 0.00, 156.23, 0.00, 9.7
OWNSHIP, 0.000, 1530.842, 2759.320, 0.00, 156.23, 0.00, 9.8
OWNSHIP, 0.000, 1546.463, 2759.320, 0.00, 156.23, 0.00, 9.9
OWNSHIP, 0.000, 1562.084, 2759.320, 0.00, 156.23, 0.00, 10.0
OWNSHIP, 0.000, 1577.705, 2759.320, 0.00, 156.23, 0.00, 10.1
OWNSHIP, 0.000, 1593.326, 2759.320, 0.00, 156.23, 0.00, 10.2
OWNSHIP, 0.000, 1608.946, 2759.320, 0.00, 156.23, 0.00, 10.3
OWNSHIP, 0.000, 1624.567, 2759.320, 0.00, 156.23, 0.00, 10.4
OWNSHIP, 0.000, 1640.188, 2759.320, 0.00, 156.23, 0.00, 10.5
OWNSHIP, 0.000, 1655.809, 2759.320, 0.00, 156.23, 0.00, 10.6
OWNSHIP, 0.000, 1671.430, 2759.320, 0.00, 156.23, 0.00, 10.7
OWNSHIP, 0.000, 1687.051, 2759.320, 0.00, 156.23, 0.00, 10.8
OWNSHIP, 0.000, 1702.672, 2759.320, 0.00, 156.23, 0.00, 10.9
OWNSHIP, 0.000, 1718.292, 2759.320, 0.00, 156.23, 0.00, 11.0
OWNSHIP, 0.000, 1733.913, 2759.320, 0.00, 156.23, 0.00, 11.1
OWNSHIP, 0.000, 1749.534, 2759.320, 0.00, 156.23, 0.00, 11.2
OWNSHIP, 0.000, 1765.155, 2759.320, 0.00, 156.23, 0.00, 11.3
OWNSHIP, 0.000, 1780.776, 2759.320, 0.00, 156.23, 0.00, 11.4
OWNSHIP, 0.000, 1796.397, 2759.320, 0.00, 156.23, 0.00, 11.5
OWNSHIP, 0.000, 1812.017, 2759.320, 0.00, 156.23, 0.00, 11.6
OWNSHIP, 0.000, 1827.638, 2759.320, 0.00, 156.23, 0.00, 11.7
OWNSHIP, 0.000, 1843.259, 2759.320, 0.00, 156.23, 0.00, 11.8
OWNSHIP, 0.000, 1858.880, 2759.320, 0.00, 156.23, 0.00, 11.9
OWNSHIP, 0.000, 1874.501, 2759.320, 0.00, 156.23, 0.00, 12.0
OWNSHIP, 0.000, 1890.122, 2759.320, 0.00, 156.23, 0.00, 12.1
OWNSHIP, 0.000, 1905.742, 2759.320, 0.00, 156.23, 0.00, 12.2
OWNSHIP, 0.000, 1921.363, 2759.320, 0.00, 156.23, 0.00, 12.3
OWNSHIP, 0.000, 1936.984, 2759.320, 0.00, 156.23, 0.00, 12.4
OWNSHIP, 0.000, 1952.605, 2759.320, 0.00, 156.23, 0.00, 12.5
OWNSHIP, 0.000, 1968.226, 2759.320, 0.00, 156.23, 0.00, 12.6
OWNSHIP, 0.000, 1983.847, 2759.320, 0.00, 156.23, 0.00, 12.7
OWNSHIP, 0.000, 1999.467, 2759.320, 0.00, 156.23, 0.00, 12.8
OWNSHIP, 0.000, 2015.088, 2759.320, 0.00, 156.23, 0.00, 12.9
OWNSHIP, 0.000, 2030.709, 2759.320, 0.00, 156.23, 0.00, 13.0
OWNSHIP, 0.000, 2046.330, 2759.320, 0.00, 156.23, 0.00, 13.1
OWNSHIP, 0.000, 2061.951, 2759.320, 0.00, 156.23, 0.00, 13.2
OWNSHIP, 0.000, 2077.572, 2759.320, 0.00, 156.23, 0.00, 13.3
OWNSHIP, 0.000, 2093.192, 2759.320, 0.00, 156.23, 0.00, 13.4
OWNSHIP, 0.000, 2108.813, 2759.320, 0.00, 156.23, 0.00, 13.5
OWNSHIP, 0.000, 2124.434, 2759.320, 0.00, 156.23, 0.00, 13.6
OWNSHIP, 0.000, 2140.055, 2759.320, 0.00, 156.23, 0.00, 13.7
OWNSHIP, 0.000, 2155.676, 2759.320, 0.00, 156.23, 0.00, 13.8
OWNSHIP, 0.000, 2171.297, 2759.320, 0.00, 156.23, 0.00, 13.9
OWNSHIP, 0.000, 2186.918, 2759.320, 0.00, 156.23, 0.00, 14.0
OWNSHIP, 0.000, 2202.538, 2759.320, 0.00, 156.23, 0.00, 14.1
OWNSHIP, 0.000, 2218.159, 2759.320, 0.00, 156.23, 0.00, 14.2
OWNSHIP, 0.000, 2233.780, 2759.320, 0.00, 156.23, 0.00, 14.3
OWNSHIP, 0.000, 2249.401, 2759.320, 0.00, 156.23, 0.00, 14.4
OWNSHIP, 0.000, 2265.022, 2759.320, 0.00, 156.23, 0.00, 14.5
OWNSHIP, 0.000, 2280.643, 2759.320, 0.00, 156.23, 0.00, 14.6
OWNSHIP, 0.000, 2296.263, 2759.320, 0.00, 156.23, 0.00, 14.7
OWNSHIP, 0.000, 2311.884, 2759.320, 0.00, 156.23, 0.00, 14.8
OWNSHIP, 0.000, 2327.505, 2759.320, 0.00, 156.23, 0.00, 14.9
OWNSHIP, 0.000, 2343.126, 2759.320, 0.00, 156.23, 0.00, 15.0
OWNSHIP, 0.000, 2358.747, 2759.320, 0.00, 156.23, 0.00, 15.1
OWNSHIP, 0.000, 2374.368, 2759.320, 0.00, 156.23, 0.00, 15.2
OWNSHIP, 0.000, 2389.988, 2759.320, 0.00, 156.23, 0.00, 15.3
OWNSHIP, 0.000, 2405.609, 2759.320, 0.00, 156.23, 0.00, 15.4
OWNSHIP, 0.000, 2421.230, 2759.320, 0.00, 156.23, 0.00, 15.5
OWNSHIP, 0.000, 2436.851, 2759.320, 0.00, 156.23, 0.00, 15.6
OWNSHIP, 0.000, 2452.472, 2759.320, 0.00, 156.23, 0.00, 15.7
OWNSHIP, 0.000, 2468.093, 2759.320, 0.00, 156.23, 0.00, 15.8
OWNSHIP, 0.000, 2483.713, 2759.320, 0.00, 156.23, 0.00, 15.9
OWNSHIP, 0.000, 2499.334, 2759.320, 0.00, 156.23, 0.00, 16.0
OWNSHIP, 0.000, 2514.955, 2759.320, 0.00, 156.23, 0.00, 16.1
OWNSHIP, 0.000, 2530.576, 2759.320, 0.00, 156.23, 0.00, 16.2
OWNSHIP, 0.000, 2546.197, 2759.320, 0.00, 156.23, 0.00, 16.3
OWNSHIP, 0.000, 2561.818, 2759.320, 0.00, 156.23, 0.00, 16.4
OWNSHIP, 0.000, 2577.439, 2759.320, 0.00, 156.23, 0.00, 16.5
OWNSHIP, 0.000, 2593.059, 2759.320, 0.00, 156.23, 0.00, 16.6
OWNSHIP, 0.000, 2608.680, 2759.320, 0.00, 156.23, 0.00, 16.7
OWNSHIP, 0.000, 2624.301, 2759.320, 0.00, 156.23, 0.00, 16.8
OWNSHIP, 0.000, 2639.922, 2759.320, 0.00, 156.23, 0.00, 16.9
OWNSHIP, 0.000, 2655.543, 2759.320, 0.00, 156.23, 0.00, 17.0
OWNSHIP, 0.000, 2671.164, 2759.320, 0.00, 156.23, 0.00, 17.1
OWNSHIP, 0.000, 2686.784, 2759.320, 0.00, 156.23, 0.00, 17.2
OWNSHIP, 0.000, 2702.405, 2759.320, 0.00, 156.23, 0.00, 17.3
OWNSHIP, 0.000, 2718.026, 2759.320, 0.00, 156.23, 0.00, 17.4
OWNSHIP, 0.000, 2733.647, 2759.320, 0.00, 156.23, 0.00, 17.5
OWNSHIP, 0.000, 2749.268, 2759.320, 0.00, 156.23, 0.00, 17.6
OWNSHIP, 0.000, 2764.889, 2759.320, 0.00, 156.23, 0.00, 17.7
OWNSHIP, 0.000, 2780.509, 2759.320, 0.00, 156.23, 0.00, 17.8
OWNSHIP, 0.000, 2796.130, 2759.320, 0.00, 156.23, 0.00, 17.9
OWNSHIP, 0.000, 2811.751, 2759.320, 0.00, 156.23, 0.00, 18.0
OWNSHIP, 0.000, 2827.372, 2759.320, 0.00, 156.23, 0.00, 18.1
OWNSHIP, 0.000, 2842.993, 2759.320, 0.00, 156.23, 0.00, 18.2
OWNSHIP, 0.000, 2858.614, 2759.320, 0.00, 156.23, 0.00, 18.3
OWNSHIP, 0.000, 2874.234, 2759.320, 0.00, 156.23, 0.00, 18.4
OWNSHIP, 0.000, 2889.855, 2759.320, 0.00, 156.23, 0.00, 18.5
OWNSHIP, 0.000, 2905.476, 2759.320, 0.00, 156.23, 0.00, 18.6
OWNSHIP, 0.000, 2921.097, 2759.320, 0.00, 156.23, 0.00, 18.7
OWNSHIP, 0.000, 2936.718, 2759.320, 0.00, 156.23, 0.00, 18.8
OWNSHIP, 0.000, 2952.339, 2759.320, 0.00, 156.23, 0.00, 18.9
OWNSHIP, 0.000, 2967.959, 2759.320, 0.00, 156.23, 0.00, 19.0
OWNSHIP, 0.000, 2983.580, 2759.320, 0.00, 156.23, 0.00, 19.1
OWNSHIP, 0.000, 2999.201, 2759.320, 0.00, 156.23, 0.00, 19.2
OWNSHIP, 0.000, 3014.822, 2759.320, 0.00, 156.23, 0.00, 19.3
OWNSHIP, 0.000, 3030.443, 2759.320, 0.00, 156.23, 0.00, 19.4
OWNSHIP, 0.000, 3046.064, 2759.320, 0.00, 156.23, 0.00, 19.5
OWNSHIP, 0.000, 3061.685, 2759.320, 0.00, 156.23, 0.00, 19.6
OWNSHIP, 0.000, 3077.305, 2759.320, 0.00, 156.23, 0.00, 19.7
OWNSHIP, 0.000, 3092.926, 2759.320, 0.00, 156.23, 0.00, 19.8
OWNSHIP, 0.000, 3108.547, 2759.320, 0.00, 156.23, 0.00, 19.9
OWNSHIP, 0.000, 3124.168, 2759.320, 0.00, 156.23, 0.00, 20.0
OWNSHIP, 0.000, 3139.789, 2759.320, 0.00, 156.23, 0.00, 20.1
OWNSHIP, 0.000, 3155.410, 2759.320, 0.00, 156.23, 0.00, 20.2
OWNSHIP, 0.000, 3171.030, 2759.320, 0.00, 156.23, 0.00, 20.3
OWNSHIP, 0.000, 3186.651, 2759.320, 0.00, 156.23, 0.00, 20.4
OWNSHIP, 0.000, 3202.272, 2759.320, 0.00, 156.23, 0.00, 20.5
OWNSHIP, 0.000, 3217.893, 2759.320, 0.00, 156.23, 0.00, 20.6
OWNSHIP, 0.000, 3233.514, 2759.320, 0.00, 156.23, 0.00, 20.7
OWNSHIP, 0.000, 3249.135, 2759.320, 0.00, 156.23, 0.00, 20.8
OWNSHIP, 0.000, 3264.755, 2759.320, 0.00, 156.23, 0.00, 20.9
OWNSHIP, 0.000, 3280.376, 2759.320, 0.00, 156.23, 0.00, 21.0
OWNSHIP, 0.000, 3295.997, 2759.320, 0.00, 156.23, 0.00, 21.1
OWNSHIP, 0.000, 3311.618, 2759.320, 0.00, 156.23, 0.00, 21.2
OWNSHIP, 0.000, 3327.239, 2759.320, 0.00, 156.23, 0.00, 21.3
OWNSHIP, 0.000, 3342.860, 2759.320, 0.00, 156.23, 0.00, 21.4
OWNSHIP, 0.000, 3358.480, 2759.320, 0.00, 156.23, 0.00, 21.5
OWNSHIP, 0.000, 3374.101, 2759.320, 0.00, 156.23, 0.00, 21.6
OWNSHIP, 0.000, 3389.722, 2759.320, 0.00, 156.23, 0.00, 21.7
OWNSHIP, 0.000, 3405.343, 2759.320, 0.00, 156.23, 0.00, 21.8
OWNSHIP, 0.000, 3420.964, 2759.320, 0.00, 156.23, 0.00, 21.9
OWNSHIP, 0.000, 3436.585, 2759.320, 0.00, 156.23, 0.00, 22.0
OWNSHIP, 0.000, 3452.206, 2759.320, 0.00, 156.23, -0.08, 22.1
OWNSHIP, 0.000, 3467.826, 2759.320, 0.00, 156.23, -0.16, 22.2
OWNSHIP, 0.000, 3483.447, 2759.320, 0.00, 156.23, -0.25, 22.3
OWNSHIP, 0.000, 3499.068, 2759.320, 0.00, 156.23, -0.33, 22.4
OWNSHIP, 0.000, 3514.689, 2759.320, 0.00, 156.23, -0.41, 22.5
OWNSHIP, 0.000, 3530.310, 2759.320, 0.00, 156.23, -0.49, 22.6
OWNSHIP, 0.000, 3545.931, 2759.320, 0.00, 156.23, -0.57, 22.7
OWNSHIP, 0.000, 3561.551, 2759.320, 0.00, 156.23, -0.65, 22.8
OWNSHIP, 0.000, 3577.172, 2759.320, 0.00, 156.23, -0.74, 22.9
OWNSHIP, 0.000, 3592.793, 2759.320, 0.00, 156.23, -0.82, 23.0
OWNSHIP, 0.000, 3608.408, 2758.927, 0.00, 156.23, -1.29, 23.1
OWNSHIP, 0.000, 3624.023, 2758.533, 0.00, 156.23, -1.76, 23.2
OWNSHIP, 0.000, 3639.638, 2758.140, 0.00, 156.23, -2.24, 23.3
OWNSHIP, 0.000, 3655.253, 2757.746, 0.00, 156.23, -2.71, 23.4
OWNSHIP, 0.000, 3670.868, 2757.352, 0.00, 156.23, -3.18, 23.5
OWNSHIP, 0.000, 3686.483, 2756.959, 0.00, 156.23, -3.65, 23.6
OWNSHIP, 0.000, 3702.098, 2756.565, 0.00, 156.23, -4.13, 23.7
OWNSHIP, 0.000, 3717.713, 2756.172, 0.00, 156.23, -4.60, 23.8
OWNSHIP, 0.000, 3733.328, 2755.778, 0.00, 156.23, -5.07, 23.9
OWNSHIP, 0.000, 3748.943, 2755.384, 0.00, 156.23, -5.55, 24.0
OWNSHIP, 0.000, 3764.554, 2754.830, 0.00, 156.23, -5.55, 24.1
OWNSHIP, 0.000, 3780.165, 2754.275, 0.00, 156.23, -5.55, 24.2
OWNSHIP, 0.000, 3795.777, 2753.721, 0.00, 156.23, -5.55, 24.3
OWNSHIP, 0.000, 3811.388, 2753.166, 0.00, 156.23, -5.55, 24.4
OWNSHIP, 0.000, 3826.999, 2752.612, 0.00, 156.23, -5.55, 24.5
OWNSHIP, 0.000, 3842.610, 2752.057, 0.00, 156.23, -5.55, 24.6
OWNSHIP, 0.000, 3858.221, 2751.502, 0.00, 156.23, -5.55, 24.7
OWNSHIP, 0.000, 3873.832, 2750.948, 0.00, 156.23, -5.55, 24.8
OWNSHIP, 0.000, 3889.443, 2750.393, 0.00, 156.23, -5.55, 24.9
OWNSHIP, 0.000, 3905.054, 2749.839, 0.00, 156.23, -5.55, 25.0
OWNSHIP, 0.000, 3920.665, 2749.284, 0.00, 156.23, -5.55, 25.1
OWNSHIP, 0.000, 3936.277, 2748.730, 0.00, 156.23, -5.55, 25.2
OWNSHIP, 0.000, 3951.888, 2748.175, 0.00, 156.23, -5.55, 25.3
OWNSHIP, 0.000, 3967.499, 2747.620, 0.00, 156.23, -5.55, 25.4
OWNSHIP, 0.000, 3983.110, 2747.066, 0.00, 156.23, -5.55, 25.5
OWNSHIP, 0.000, 3998.721, 2746.511, 0.00, 156.23, -5.55, 25.6
OWNSHIP, 0.000, 4014.332, 2745.957, 0.00, 156.23, -5.55, 25.7
OWNSHIP, 0.000, 4029.943, 2745.402, 0.00, 156.23, -5.55, 25.8
OWNSHIP, 0.000, 4045.554, 2744.848, 0.00, 156.23, -5.55, 25.9
OWNSHIP, 0.000, 4061.165, 2744.293, 0.00, 156.23, -5.55, 26.0
OWNSHIP, 0.000, 4076.777, 2743.738, 0.00, 156.23, -5.55, 26.1
OWNSHIP, 0.000, 4092.388, 2743.184, 0.00, 156.23, -5.55, 26.2
OWNSHIP, 0.000, 4107.999, 2742.629, 0.00, 156.23, -5.55, 26.3
OWNSHIP, 0.000, 4123.610, 2742.075, 0.00, 156.23, -5.55, 26.4
OWNSHIP, 0.000, 4139.221, 2741.520, 0.00, 156.23, -5.55, 26.5
OWNSHIP, 0.000, 4154.832, 2740.966, 0.00, 156.23, -5.55, 26.6
OWNSHIP, 0.000, 4170.443, 2740.411, 0.00, 156.23, -5.55, 26.7
OWNSHIP, 0.000, 4186.054, 2739.856, 0.00, 156.23, -5.55, 26.8
OWNSHIP, 0.000, 4201.665, 2739.302, 0.00, 156.23, -5.55, 26.9
OWNSHIP, 0.000, 4217.277, 2738.747, 0.00, 156.23, -5.55, 27.0
OWNSHIP, 0.000, 4232.888, 2738.193, 0.00, 156.23, -5.55, 27.1
OWNSHIP, 0.000, 4248.499, 2737.638, 0.00, 156.23, -5.55, 27.2
OWNSHIP, 0.000, 4264.110, 2737.084, 0.00, 156.23, -5.55, 27.3
OWNSHIP, 0.000, 4279.721, 2736.529, 0.00, 156.23, -5.55, 27.4
OWNSHIP, 0.000, 4295.332, 2735.974, 0.00, 156.23, -5.55, 27.5
OWNSHIP, 0.000, 4310.943, 2735.420, 0.00, 156.23, -5.55, 27.6
OWNSHIP, 0.000, 4326.554, 2734.865, 0.00, 156.23, -5.55, 27.7
OWNSHIP, 0.000, 4342.166, 2734.311, 0.00, 156.23, -5.55, 27.8
OWNSHIP, 0.000, 4357.777, 2733.756, 0.00, 156.23, -5.55, 27.9
OWNSHIP, 0.000, 4373.388, 2733.202, 0.00, 156.23, -5.55, 28.0
OWNSHIP, 0.000, 4388.999, 2732.647, 0.00, 156.23, -5.55, 28.1
OWNSHIP, 0.000, 4404.610, 2732.092, 0.00, 156.23, -5.55, 28.2
OWNSHIP, 0.000, 4420.221, 2731.538, 0.00, 156.23, -5.55, 28.3
OWNSHIP, 0.000, 4435.832, 2730.983, 0.00, 156.23, -5.55, 28.4
OWNSHIP, 0.000, 4451.444, 2730.429, 0.00, 156.23, -5.55, 28.5
OWNSHIP, 0.000, 4467.055, 2729.874, 0.00, 156.23, -5.55, 28.6
OWNSHIP, 0.000, 4482.666, 2729.320, 0.00, 156.23, -5.55, 28.7
OWNSHIP, 0.000, 4498.277, 2728.765, 0.00, 156.23, -5.55, 28.8
OWNSHIP, 0.000, 4513.888, 2728.210, 0.00, 156.23, -5.55, 28.9
OWNSHIP, 0.000, 4529.499, 2727.656, 0.00, 156.23, -5.55, 29.0
OWNSHIP, 0.000, 4545.110, 2727.101, 0.00, 156.23, -5.55, 29.1
OWNSHIP, 0.000, 4560.721, 2726.547, 0.00, 156.23, -5.55, 29.2
OWNSHIP, 0.000, 4576.333, 2725.992, 0.00, 156.23, -5.55, 29.3
OWNSHIP, 0.000, 4591.944, 2725.438, 0.00, 156.23, -5.55, 29.4
OWNSHIP, 0.000, 4607.555, 2724.883, 0.00, 156.23, -5.55, 29.5
OWNSHIP, 0.000, 4623.166, 2724.328, 0.00, 156.23, -5.55, 29.6
OWNSHIP, 0.000, 4638.777, 2723.774, 0.00, 156.23, -5.55, 29.7
OWNSHIP, 0.000, 4654.388, 2723.219, 0.00, 156.23, -5.55, 29.8
OWNSHIP, 0.000, 4669.999, 2722.665, 0.00, 156.23, -5.55, 29.9
OWNSHIP, 0.000, 4685.611, 2722.110, 0.00, 156.23, -5.55, 30.0
OWNSHIP, 0.000, 4701.222, 2721.556, 0.00, 156.23, -5.55, 30.1
OWNSHIP, 0.000, 4716.833, 2721.001, 0.00, 156.23, -5.55, 30.2
OWNSHIP, 0.000, 4732.444, 2720.446, 0.00, 156.23, -5.55, 30.3
OWNSHIP, 0.000, 4748.055, 2719.892, 0.00, 156.23, -5.55, 30.4
OWNSHIP, 0.000, 4763.666, 2719.337, 0.00, 156.23, -5.55, 30.5
OWNSHIP, 0.000, 4779.278, 2718.783, 0.00, 156.23, -5.55, 30.6
OWNSHIP, 0.000, 4794.889, 2718.228, 0.00, 156.23, -5.55, 30.7
OWNSHIP, 0.000, 4810.500, 2717.674, 0.00, 156.23, -5.55, 30.8
OWNSHIP, 0.000, 4826.111, 2717.119, 0.00, 156.23, -5.55, 30.9
