NAME,          east,   north,   alt,   trk,    gs,    vs,    time
OWNSHIP, 0.000, 383.107, 2487.169, 0.00, 127.72, 0.00, 3.0
OWNSHIP, 0.000, 395.877, 2487.169, 0.00, 127.72, 0.00, 3.1
OWNSHIP, 0.000, 408.647, 2487.169, 0.00, 127.72, 0.00, 3.2
OWNSHIP, 0.000, 421.417, 2487.169, 0.00, 127.72, 0.00, 3.3
OWNSHIP, 0.000, 434.188, 2487.169, 0.00, 127.72, 0.00, 3.4
OWNSHIP, 0.000, 446.958, 2487.169, 0.00, 127.72, 0.00, 3.5
OWNSHIP, 0.000, 459.728, 2487.169, 0.00, 127.72, 0.00, 3.6
OWNSHIP, 0.000, 472.498, 2487.169, 0.00, 127.72, 0.00, 3.7
OWNSHIP, 0.000, 485.269, 2487.169, 0.00, 127.72, 0.00, 3.8
OWNSHIP, 0.000, 498.039, 2487.169, 0.00, 127.72, 0.00, 3.9
OWNSHIP, 0.000, 510.809, 2487.169, 0.00, 127.72, 0.00, 4.0
OWNSHIP, 0.000, 523.579, 2487.169, 0.00, 127.72, 0.00, 4.1
OWNSHIP, 0.000, 536.350, 2487.169, 0.00, 127.72, 0.00, 4.2
OWNSHIP, 0.000, 549.120, 2487.169, 0.00, 127.72, 0.00, 4.3
OWNSHIP, 0.000, 561.890, 2487.169, 0.00, 127.72, 0.00, 4.4
OWNSHIP, 0.000, 574.660, 2487.169, 0.00, 127.72, 0.00, 4.5
OWNSHIP, 0.000, 587.430, 2487.169, 0.00, 127.72, 0.00, 4.6
OWNSHIP, 0.000, 600.201, 2487.169, 0.00, 127.72, 0.00, 4.7
OWNSHIP, 0.000, 612.971, 2487.169, 0.00, 127.72, 0.00, 4.8
OWNSHIP, 0.000, 625.741, 2487.169, 0.00, 127.72, 0.00, 4.9
OWNSHIP, 0.000, 638.511, 2487.169, 0.00, 127.72, 0.00, 5.0
OWNSHIP, 0.000, 651.282, 2487.169, 0.00, 127.72, 0.00, 5.1
OWNSHIP, 0.000, 664.052, 2487.169, 0.00, 127.72, 0.00, 5.2
OWNSHIP, 0.000, 676.822, 2487.169, 0.00, 127.72, 0.00, 5.3
OWNSHIP, 0.000, 689.592, 2487.169, 0.00, 127.72, 0.00, 5.4
OWNSHIP, 0.000, 702.362, 2487.169, 0.00, 127.72, 0.00, 5.5
OWNSHIP, 0.000, 715.133, 2487.169, 0.00, 127.72, 0.00, 5.6
OWNSHIP, 0.000, 727.903, 2487.169, 0.00, 127.72, 0.00, 5.7
OWNSHIP, 0.000, 740.673, 2487.169, 0.00, 127.72, 0.00, 5.8
OWNSHIP, 0.000, 753.443, 2487.169, 0.00, 127.72, 0.00, 5.9
OWNSHIP, 0.000, 766.214, 2487.169, 0.00, 127.72, 0.00, 6.0
OWNSHIP, 0.000, 778.984, 2487.169, 0.00, 127.72, 0.00, 6.1
OWNSHIP, 0.000, 791.754, 2487.169, 0.00, 127.72, 0.00, 6.2
OWNSHIP, 0.000, 804.524, 2487.169, 0.00, 127.72, 0.00, 6.3
OWNSHIP, 0.000, 817.295, 2487.169, 0.00, 127.72, 0.00, 6.4
OWNSHIP, 0.000, 830.065, 2487.169, 0.00, 127.72, 0.00, 6.5
OWNSHIP, 0.000, 842.835, 2487.169, 0.00, 127.72, 0.00, 6.6
OWNSHIP, 0.000, 855.605, 2487.169, 0.00, 127.72, 0.00, 6.7
OWNSHIP, 0.000, 868.375, 2487.169, 0.00, 127.72, 0.00, 6.8
OWNSHIP, 0.000, 881.146, 2487.169, 0.00, 127.72, 0.00, 6.9
OWNSHIP, 0.000, 893.916, 2487.169, 0.00, 127.72, 0.00, 7.0
OWNSHIP, 0.000, 906.686, 2487.169, 0.00, 127.72, 0.00, 7.1
OWNSHIP, 0.000, 919.456, 2487.169, 0.00, 127.72, 0.00, 7.2
OWNSHIP, 0.000, 932.227, 2487.169, 0.00, 127.72, 0.00, 7.3
OWNSHIP, 0.000, 944.997, 2487.169, 0.00, 127.72, 0.00, 7.4
OWNSHIP, 0.000, 957.767, 2487.169, 0.00, 127.72, 0.00, 7.5
OWNSHIP, 0.000, 970.537, 2487.169, 0.00, 127.72, 0.00, 7.6
OWNSHIP, 0.000, 983.307, 2487.169, 0.00, 127.72, 0.00, 7.7
OWNSHIP, 0.000, 996.078, 2487.169, 0.00, 127.72, 0.00, 7.8
OWNSHIP, 0.000, 1008.848, 2487.169, 0.00, 127.72, 0.00, 7.9
OWNSHIP, 0.000, 1021.618, 2487.169, 0.00, 127.72, 0.00, 8.0
OWNSHIP, 0.000, 1034.388, 2487.169, 0.00, 127.72, 0.00, 8.1
OWNSHIP, 0.000, 1047.159, 2487.169, 0.00, 127.72, 0.00, 8.2
OWNSHIP, 0.000, 1059.929, 2487.169, 0.00, 127.72, 0.00, 8.3
OWNSHIP, 0.000, 1072.699, 2487.169, 0.00, 127.72, 0.00, 8.4
OWNSHIP, 0.000, 1085.469, 2487.169, 0.00, 127.72, 0.00, 8.5
OWNSHIP, 0.000, 1098.240, 2487.169, 0.00, 127.72, 0.00, 8.6
OWNSHIP, 0.000, 1111.010, 2487.169, 0.00, 127.72, 0.00, 8.7
OWNSHIP, 0.000, 1123.780, 2487.169, 0.00, 127.72, 0.00, 8.8
OWNSHIP, 0.000, 1136.550, 2487.169, 0.00, 127.72, 0.00, 8.9
OWNSHIP, 0.000, 1149.320, 2487.169, 0.00, 127.72, 0.00, 9.0
OWNSHIP, 0.000, 1162.091, 2487.169, 0.00, 127.72, 0.00, 9.1
OWNSHIP, 0.000, 1174.861, 2487.169, 0.00, 127.72, 0.00, 9.2
OWNSHIP, 0.000, 1187.631, 2487.169, 0.00, 127.72, 0.00, 9.3
OWNSHIP, 0.000, 1200.401, 2487.169, 0.00, 127.72, 0.00, 9.4
OWNSHIP, 0.000, 1213.172, 2487.169, 0.00, 127.72, 0.00, 9.5
OWNSHIP, 0.000, 1225.942, 2487.169, 0.00, 127.72, 0.00, 9.6
OWNSHIP, 0.000, 1238.712, 2487.169, 0.00, 127.72, 0.00, 9.7
OWNSHIP, 0.000, 1251.482, 2487.169, 0.00, 127.72, 0.00, 9.8
OWNSHIP, 0.000, 1264.252, 2487.169, 0.00, 127.72, 0.00, 9.9
OWNSHIP, 0.000, 1277.023, 2487.169, 0.00, 127.72, 0.00, 10.0
OWNSHIP, 0.000, 1289.793, 2487.169, 0.00, 127.72, 0.00, 10.1
OWNSHIP, 0.000, 1302.563, 2487.169, 0.00, 127.72, 0.00, 10.2
OWNSHIP, 0.000, 1315.333, 2487.169, 0.00, 127.72, 0.00, 10.3
OWNSHIP, 0.000, 1328.104, 2487.169, 0.00, 127.72, 0.00, 10.4
OWNSHIP, 0.000, 1340.874, 2487.169, 0.00, 127.72, 0.00, 10.5
OWNSHIP, 0.000, 1353.644, 2487.169, 0.00, 127.72, 0.00, 10.6
OWNSHIP, 0.000, 1366.414, 2487.169, 0.00, 127.72, 0.00, 10.7
OWNSHIP, 0.000, 1379.185, 2487.169, 0.00, 127.72, 0.00, 10.8
OWNSHIP, 0.000, 1391.955, 2487.169, 0.00, 127.72, 0.00, 10.9
OWNSHIP, 0.000, 1404.725, 2487.169, 0.00, 127.72, 0.00, 11.0
OWNSHIP, 0.000, 1417.495, 2487.169, 0.00, 127.72, 0.00, 11.1
OWNSHIP, 0.000, 1430.265, 2487.169, 0.00, 127.72, 0.00, 11.2
OWNSHIP, 0.000, 1443.036, 2487.169, 0.00, 127.72, 0.00, 11.3
OWNSHIP, 0.000, 1455.806, 2487.169, 0.00, 127.72, 0.00, 11.4
OWNSHIP, 0.000, 1468.576, 2487.169, 0.00, 127.72, 0.00, 11.5
OWNSHIP, 0.000, 1481.346, 2487.169, 0.00, 127.72, 0.00, 11.6
OWNSHIP, 0.000, 1494.117, 2487.169, 0.00, 127.72, 0.00, 11.7
OWNSHIP, 0.000, 1506.887, 2487.169, 0.00, 127.72, 0.00, 11.8
OWNSHIP, 0.000, 1519.657, 2487.169, 0.00, 127.72, 0.00, 11.9
OWNSHIP, 0.000, 1532.427, 2487.169, 0.00, 127.72, 0.00, 12.0
OWNSHIP, 0.000, 1545.197, 2487.169, 0.00, 127.72, 0.00, 12.1
OWNSHIP, 0.000, 1557.968, 2487.169, 0.00, 127.72, 0.00, 12.2
OWNSHIP, 0.000, 1570.738, 2487.169, 0.00, 127.72, 0.00, 12.3
OWNSHIP, 0.000, 1583.508, 2487.169, 0.00, 127.72, 0.00, 12.4
OWNSHIP, 0.000, 1596.278, 2487.169, 0.00, 127.72, 0.00, 12.5
OWNSHIP, 0.000, 1609.049, 2487.169, 0.00, 127.72, 0.00, 12.6
OWNSHIP, 0.000, 1621.819, 2487.169, 0.00, 127.72, 0.00, 12.7
OWNSHIP, 0.000, 1634.589, 2487.169, 0.00, 127.72, 0.00, 12.8
OWNSHIP, 0.000, 1647.359, 2487.169, 0.00, 127.72, 0.00, 12.9
OWNSHIP, 0.000, 1660.130, 2487.169, 0.00, 127.72, 0.00, 13.0
OWNSHIP, 0.000, 1672.900, 2487.169, 0.00, 127.72, 0.00, 13.1
OWNSHIP, 0.000, 1685.670, 2487.169, 0.00, 127.72, 0.00, 13.2
OWNSHIP, 0.000, 1698.440, 2487.169, 0.00, 127.72, 0.00, 13.3
OWNSHIP, 0.000, 1711.210, 2487.169, 0.00, 127.72, 0.00, 13.4
OWNSHIP, 0.000, 1723.981, 2487.169, 0.00, 127.72, 0.00, 13.5
OWNSHIP, 0.000, 1736.751, 2487.169, 0.00, 127.72, 0.00, 13.6
OWNSHIP, 0.000, 1749.521, 2487.169, 0.00, 127.72, 0.00, 13.7
OWNSHIP, 0.000, 1762.291, 2487.169, 0.00, 127.72, 0.00, 13.8
OWNSHIP, 0.000, 1775.062, 2487.169, 0.00, 127.72, 0.00, 13.9
OWNSHIP, 0.000, 1787.832, 2487.169, 0.00, 127.72, 0.00, 14.0
OWNSHIP, 0.000, 1800.602, 2487.169, 0.00, 127.72, 0.00, 14.1
OWNSHIP, 0.000, 1813.372, 2487.169, 0.00, 127.72, 0.00, 14.2
OWNSHIP, 0.000, 1826.142, 2487.169, 0.00, 127.72, 0.00, 14.3
OWNSHIP, 0.000, 1838.913, 2487.169, 0.00, 127.72, 0.00, 14.4
OWNSHIP, 0.000, 1851.683, 2487.169, 0.00, 127.72, 0.00, 14.5
OWNSHIP, 0.000, 1864.453, 2487.169, 0.00, 127.72, 0.00, 14.6
OWNSHIP, 0.000, 1877.223, 2487.169, 0.00, 127.72, 0.00, 14.7
OWNSHIP, 0.000, 1889.994, 2487.169, 0.00, 127.72, 0.00, 14.8
OWNSHIP, 0.000, 1902.764, 2487.169, 0.00, 127.72, 0.00, 14.9
OWNSHIP, 0.000, 1915.534, 2487.169, 0.00, 127.72, 0.00, 15.0
OWNSHIP, 0.000, 1928.304, 2487.169, 0.00, 127.72, 0.00, 15.1
OWNSHIP, 0.000, 1941.075, 2487.169, 0.00, 127.72, 0.00, 15.2
OWNSHIP, 0.000, 1953.845, 2487.169, 0.00, 127.72, 0.00, 15.3
OWNSHIP, 0.000, 1966.615, 2487.169, 0.00, 127.72, 0.00, 15.4
OWNSHIP, 0.000, 1979.385, 2487.169, 0.00, 127.72, 0.00, 15.5
OWNSHIP, 0.000, 1992.155, 2487.169, 0.00, 127.72, 0.00, 15.6
OWNSHIP, 0.000, 2004.926, 2487.169, 0.00, 127.72, 0.00, 15.7
OWNSHIP, 0.000, 2017.696, 2487.169, 0.00, 127.72, 0.00, 15.8
OWNSHIP, 0.000, 2030.466, 2487.169, 0.00, 127.72, 0.00, 15.9
OWNSHIP, 0.000, 2043.236, 2487.169, 0.00, 127.72, 0.00, 16.0
OWNSHIP, 0.000, 2056.007, 2487.169, 0.00, 127.72, 0.00, 16.1
OWNSHIP, 0.000, 2068.777, 2487.169, 0.00, 127.72, 0.00, 16.2
OWNSHIP, 0.000, 2081.547, 2487.169, 0.00, 127.72, 0.00, 16.3
OWNSHIP, 0.000, 2094.317, 2487.169, 0.00, 127.72, 0.00, 16.4
OWNSHIP, 0.000, 2107.087, 2487.169, 0.00, 127.72, 0.00, 16.5
OWNSHIP, 0.000, 2119.858, 2487.169, 0.00, 127.72, 0.00, 16.6
OWNSHIP, 0.000, 2132.628, 2487.169, 0.00, 127.72, 0.00, 16.7
OWNSHIP, 0.000, 2145.398, 2487.169, 0.00, 127.72, 0.00, 16.8
OWNSHIP, 0.000, 2158.168, 2487.169, 0.00, 127.72, 0.00, 16.9
OWNSHIP, 0.000, 2170.939, 2487.169, 0.00, 127.72, 0.00, 17.0
OWNSHIP, 0.000, 2183.709, 2487.169, 0.00, 127.72, 0.00, 17.1
OWNSHIP, 0.000, 2196.479, 2487.169, 0.00, 127.72, 0.00, 17.2
OWNSHIP, 0.000, 2209.249, 2487.169, 0.00, 127.72, 0.00, 17.3
OWNSHIP, 0.000, 2222.020, 2487.169, 0.00, 127.72, 0.00, 17.4
OWNSHIP, 0.000, 2234.790, 2487.169, 0.00, 127.72, 0.00, 17.5
OWNSHIP, 0.000, 2247.560, 2487.169, 0.00, 127.72, 0.00, 17.6
OWNSHIP, 0.000, 2260.330, 2487.169, 0.00, 127.72, 0.00, 17.7
OWNSHIP, 0.000, 2273.100, 2487.169, 0.00, 127.72, 0.00, 17.8
OWNSHIP, 0.000, 2285.871, 2487.169, 0.00, 127.72, 0.00, 17.9
OWNSHIP, 0.000, 2298.641, 2487.169, 0.00, 127.72, 0.00, 18.0
OWNSHIP, 0.000, 2311.411, 2487.169, 0.00, 127.72, 0.00, 18.1
OWNSHIP, 0.000, 2324.181, 2487.169, 0.00, 127.72, 0.00, 18.2
OWNSHIP, 0.000, 2336.952, 2487.169, 0.00, 127.72, 0.00, 18.3
OWNSHIP, 0.000, 2349.722, 2487.169, 0.00, 127.72, 0.00, 18.4
OWNSHIP, 0.000, 2362.492, 2487.169, 0.00, 127.72, 0.00, 18.5
OWNSHIP, 0.000, 2375.262, 2487.169, 0.00, 127.72, 0.00, 18.6
OWNSHIP, 0.000, 2388.032, 2487.169, 0.00, 127.72, 0.00, 18.7
OWNSHIP, 0.000, 2400.803, 2487.169, 0.00, 127.72, 0.00, 18.8
OWNSHIP, 0.000, 2413.573, 2487.169, 0.00, 127.72, 0.00, 18.9
OWNSHIP, 0.000, 2426.343, 2487.169, 0.00, 127.72, 0.00, 19.0
OWNSHIP, 0.000, 2439.113, 2487.169, 0.00, 127.72, 0.00, 19.1
OWNSHIP, 0.000, 2451.884, 2487.169, 0.00, 127.72, 0.00, 19.2
OWNSHIP, 0.000, 2464.654, 2487.169, 0.00, 127.72, 0.00, 19.3
OWNSHIP, 0.000, 2477.424, 2487.169, 0.00, 127.72, 0.00, 19.4
OWNSHIP, 0.000, 2490.194, 2487.169, 0.00, 127.72, 0.00, 19.5
OWNSHIP, 0.000, 2502.964, 2487.169, 0.00, 127.72, 0.00, 19.6
OWNSHIP, 0.000, 2515.735, 2487.169, 0.00, 127.72, 0.00, 19.7
OWNSHIP, 0.000, 2528.505, 2487.169, 0.00, 127.72, 0.00, 19.8
OWNSHIP, 0.000, 2541.275, 2487.169, 0.00, 127.72, 0.00, 19.9
OWNSHIP, 0.000, 2554.045, 2487.169, 0.00, 127.72, 0.00, 20.0
OWNSHIP, 0.000, 2566.816, 2487.169, 0.00, 127.72, 0.00, 20.1
OWNSHIP, 0.000, 2579.586, 2487.169, 0.00, 127.72, 0.00, 20.2
OWNSHIP, 0.000, 2592.356, 2487.169, 0.00, 127.72, 0.00, 20.3
OWNSHIP, 0.000, 2605.126, 2487.169, 0.00, 127.72, 0.00, 20.4
OWNSHIP, 0.000, 2617.897, 2487.169, 0.00, 127.72, 0.00, 20.5
OWNSHIP, 0.000, 2630.667, 2487.169, 0.00, 127.72, 0.00, 20.6
OWNSHIP, 0.000, 2643.437, 2487.169, 0.00, 127.72, 0.00, 20.7
OWNSHIP, 0.000, 2656.207, 2487.169, 0.00, 127.72, 0.00, 20.8
OWNSHIP, 0.000, 2668.977, 2487.169, 0.00, 127.72, 0.00, 20.9
OWNSHIP, 0.000, 2681.748, 2487.169, 0.00, 127.72, 0.00, 21.0
OWNSHIP, 0.000, 2694.518, 2487.169, 0.00, 127.72, 0.00, 21.1
OWNSHIP, 0.000, 2707.288, 2487.169, 0.00, 127.72, 0.00, 21.2
OWNSHIP, 0.000, 2720.058, 2487.169, 0.00, 127.72, 0.00, 21.3
OWNSHIP, 0.000, 2732.829, 2487.169, 0.00, 127.72, 0.00, 21.4
OWNSHIP, 0.000, 2745.599, 2487.169, 0.00, 127.72, 0.00, 21.5
OWNSHIP, 0.000, 2758.369, 2487.169, 0.00, 127.72, 0.00, 21.6
OWNSHIP, 0.000, 2771.139, 2487.169, 0.00, 127.72, 0.00, 21.7
OWNSHIP, 0.000, 2783.909, 2487.169, 0.00, 127.72, 0.00, 21.8
OWNSHIP, 0.000, 2796.680, 2487.169, 0.00, 127.72, 0.00, 21.9
OWNSHIP, 0.000, 2809.450, 2487.169, 0.00, 127.72, 0.00, 22.0
OWNSHIP, 0.000, 2822.220, 2487.169, 0.00, 127.72, 0.00, 22.1
OWNSHIP, 0.000, 2834.990, 2487.169, 0.00, 127.72, 0.00, 22.2
OWNSHIP, 0.000, 2847.761, 2487.169, 0.00, 127.72, 0.00, 22.3
OWNSHIP, 0.000, 2860.531, 2487.169, 0.00, 127.72, 0.00, 22.4
OWNSHIP, 0.000, 2873.301, 2487.169, 0.00, 127.72, 0.00, 22.5
OWNSHIP, 0.000, 2886.071, 2487.169, 0.00, 127.72, 0.00, 22.6
OWNSHIP, 0.000, 2898.842, 2487.169, 0.00, 127.72, 0.00, 22.7
OWNSHIP, 0.000, 2911.612, 2487.169, 0.00, 127.72, 0.00, 22.8
OWNSHIP, 0.000, 2924.382, 2487.169, 0.00, 127.72, 0.00, 22.9
OWNSHIP, 0.000, 2937.152, 2487.169, 0.00, 127.72, 0.00, 23.0
OWNSHIP, 0.000, 2949.922, 2487.169, 0.00, 127.72, 0.00, 23.1
OWNSHIP, 0.000, 2962.693, 2487.169, 0.00, 127.72, 0.00, 23.2
OWNSHIP, 0.000, 2975.463, 2487.169, 0.00, 127.72, 0.00, 23.3
OWNSHIP, 0.000, 2988.233, 2487.169, 0.00, 127.72, 0.00, 23.4
OWNSHIP, 0.000, 3001.003, 2487.169, 0.00, 127.72, 0.00, 23.5
OWNSHIP, 0.000, 3013.774, 2487.169, 0.00, 127.72, 0.00, 23.6
OWNSHIP, 0.000, 3026.544, 2487.169, 0.00, 127.72, 0.00, 23.7
OWNSHIP, 0.000, 3039.314, 2487.169, 0.00, 127.72, 0.00, 23.8
OWNSHIP, 0.000, 3052.084, 2487.169, 0.00, 127.72, 0.00, 23.9
OWNSHIP, 0.000, 3064.854, 2487.169, 0.00, 127.72, 0.00, 24.0
OWNSHIP, 0.000, 3077.625, 2487.169, 0.00, 127.72, 0.00, 24.1
OWNSHIP, 0.000, 3090.395, 2487.169, 0.00, 127.72, 0.00, 24.2
OWNSHIP, 0.000, 3103.165, 2487.169, 0.00, 127.72, 0.00, 24.3
OWNSHIP, 0.000, 3115.935, 2487.169, 0.00, 127.72, 0.00, 24.4
OWNSHIP, 0.000, 3128.706, 2487.169, 0.00, 127.72, 0.00, 24.5
OWNSHIP, 0.000, 3141.476, 2487.169, 0.00, 127.72, 0.00, 24.6
OWNSHIP, 0.000, 3154.246, 2487.169, 0.00, 127.72, 0.00, 24.7
OWNSHIP, 0.000, 3167.016, 2487.169, 0.00, 127.72, 0.00, 24.8
OWNSHIP, 0.000, 3179.787, 2487.169, 0.00, 127.72, 0.00, 24.9
OWNSHIP, 0.000, 3192.557, 2487.169, 0.00, 127.72, 0.00, 25.0
OWNSHIP, 0.000, 3205.327, 2487.169, 0.00, 127.72, 0.00, 25.1
OWNSHIP, 0.000, 3218.097, 2487.169, 0.00, 127.72, 0.00, 25.2
OWNSHIP, 0.000, 3230.867, 2487.169, 0.00, 127.72, 0.00, 25.3
OWNSHIP, 0.000, 3243.638, 2487.169, 0.00, 127.72, 0.00, 25.4
OWNSHIP, 0.000, 3256.408, 2487.169, 0.00, 127.72, 0.00, 25.5
OWNSHIP, 0.000, 3269.178, 2487.169, 0.00, 127.72, 0.00, 25.6
OWNSHIP, 0.000, 3281.948, 2487.169, 0.00, 127.72, 0.00, 25.7
OWNSHIP, 0.000, 3294.719, 2487.169, 0.00, 127.72, 0.00, 25.8
OWNSHIP, 0.000, 3307.489, 2487.169, 0.00, 127.72, 0.00, 25.9
OWNSHIP, 0.000, 3320.259, 2487.169, 0.00, 127.72, 0.00, 26.0
OWNSHIP, 0.000, 3333.029, 2487.169, 0.00, 127.72, 0.00, 26.1
OWNSHIP, 0.000, 3345.799, 2487.169, 0.00, 127.72, 0.00, 26.2
OWNSHIP, 0.000, 3358.570, 2487.169, 0.00, 127.72, 0.00, 26.3
OWNSHIP, 0.000, 3371.340, 2487.169, 0.00, 127.72, 0.00, 26.4
OWNSHIP, 0.000, 3384.110, 2487.169, 0.00, 127.72, 0.00, 26.5
OWNSHIP, 0.000, 3396.880, 2487.169, 0.00, 127.72, 0.00, 26.6
OWNSHIP, 0.000, 3409.651, 2487.169, 0.00, 127.72, 0.00, 26.7
OWNSHIP, 0.000, 3422.421, 2487.169, 0.00, 127.72, 0.00, 26.8
OWNSHIP, 0.000, 3435.191, 2487.169, 0.00, 127.72, 0.00, 26.9
OWNSHIP, 0.000, 3447.961, 2487.169, 0.00, 127.72, 0.00, 27.0
OWNSHIP, 0.000, 3460.732, 2487.169, 0.00, 127.72, 0.00, 27.1
OWNSHIP, 0.000, 3473.502, 2487.169, 0.00, 127.72, 0.00, 27.2
OWNSHIP, 0.000, 3486.272, 2487.169, 0.00, 127.72, 0.00, 27.3
OWNSHIP, 0.000, 3499.042, 2487.169, 0.00, 127.72, 0.00, 27.4
OWNSHIP, 0.000, 3511.812, 2487.169, 0.00, 127.72, 0.00, 27.5
OWNSHIP, 0.000, 3524.583, 2487.169, 0.00, 127.72, 0.00, 27.6
OWNSHIP, 0.000, 3537.353, 2487.169, 0.00, 127.72, 0.00, 27.7
OWNSHIP, 0.000, 3550.123, 2487.169, 0.00, 127.72, 0.00, 27.8
OWNSHIP, 0.000, 3562.893, 2487.169, 0.00, 127.72, 0.00, 27.9
OWNSHIP, 0.000, 3575.664, 2487.169, 0.00, 127.72, 0.00, 28.0
OWNSHIP, 0.000, 3588.434, 2487.169, 0.00, 127.72, 0.00, 28.1
OWNSHIP, 0.000, 3601.204, 2487.169, 0.00, 127.72, 0.00, 28.2
OWNSHIP, 0.000, 3613.974, 2487.169, 0.00, 127.72, 0.00, 28.3
OWNSHIP, 0.000, 3626.744, 2487.169, 0.00, 127.72, 0.00, 28.4
OWNSHIP, 0.000, 3639.515, 2487.169, 0.00, 127.72, 0.00, 28.5
OWNSHIP, 0.000, 3652.285, 2487.169, 0.00, 127.72, 0.00, 28.6
OWNSHIP, 0.000, 3665.055, 2487.169, 0.00, 127.72, 0.00, 28.7
OWNSHIP, 0.000, 3677.825, 2487.169, 0.00, 127.72, 0.00, 28.8
OWNSHIP, 0.000, 3690.596, 2487.169, 0.00, 127.72, 0.00, 28.9
OWNSHIP, 0.000, 3703.366, 2487.169, 0.00, 127.72, 0.00, 29.0
OWNSHIP, 0.000, 3716.136, 2487.169, 0.00, 127.72, 0.00, 29.1
OWNSHIP, 0.000, 3728.906, 2487.169, 0.00, 127.72, 0.00, 29.2
OWNSHIP, 0.000, 3741.676, 2487.169, 0.00, 127.72, 0.00, 29.3
OWNSHIP, 0.000, 3754.447, 2487.169, 0.00, 127.72, 0.00, 29.4
OWNSHIP, 0.000, 3767.217, 2487.169, 0.00, 127.72, 0.00, 29.5
OWNSHIP, 0.000, 3779.987, 2487.169, 0.00, 127.72, 0.00, 29.6
OWNSHIP, 0.000, 3792.757, 2487.169, 0.00, 127.72, 0.00, 29.7
OWNSHIP, 0.000, 3805.528, 2487.169, 0.00, 127.72, 0.00, 29.8
OWNSHIP, 0.000, 3818.298, 2487.169, 0.00, 127.72, 0.00, 29.9
OWNSHIP, 0.000, 3831.068, 2487.169, 0.00, 127.72, 0.00, 30.0
OWNSHIP, 0.000, 3843.838, 2487.169, 0.00, 127.72, 0.00, 30.1
OWNSHIP, 0.000, 3856.609, 2487.169, 0.00, 127.72, 0.00, 30.2
OWNSHIP, 0.000, 3869.379, 2487.169, 0.00, 127.72, 0.00, 30.3
OWNSHIP, 0.000, 3882.149, 2487.169, 0.00, 127.72, 0.00, 30.4
OWNSHIP, 0.000, 3894.919, 2487.169, 0.00, 127.72, 0.00, 30.5
OWNSHIP, 0.000, 3907.689, 2487.169, 0.00, 127.72, 0.00, 30.6
OWNSHIP, 0.000, 3920.460, 2487.169, 0.00, 127.72, 0.00, 30.7
OWNSHIP, 0.000, 3933.230, 2487.169, 0.00, 127.72, 0.00, 30.8
OWNSHIP, 0.000, 3946.000, 2487.169, 0.00, 127.72, 0.00, 30.9
