NAME,          east,   north,   alt,   trk,    gs,    vs,    time
OWNSHIP, 1700.229, -1329.625, 1346.738, 2.23, 142.95, 0.00, 15.1
OWNSHIP, 1711.489, -1338.430, 1346.738, 2.23, 142.95, 0.00, 15.2
OWNSHIP, 1722.749, -1347.236, 1346.738, 2.23, 142.95, 0.00, 15.3
OWNSHIP, 1734.009, -1356.041, 1346.738, 2.23, 142.95, 0.00, 15.4
OWNSHIP, 1745.269, -1364.847, 1346.738, 2.23, 142.95, 0.00, 15.5
OWNSHIP, 1756.528, -1373.652, 1346.738, 2.23, 142.95, 0.00, 15.6
OWNSHIP, 1767.788, -1382.458, 1346.738, 2.23, 142.95, 0.00, 15.7
OWNSHIP, 1779.048, -1391.263, 1346.738, 2.23, 142.95, 0.00, 15.8
OWNSHIP, 1790.308, -1400.069, 1346.738, 2.23, 142.95, 0.00, 15.9
OWNSHIP, 1801.567, -1408.874, 1346.738, 2.23, 142.95, 0.00, 16.0
OWNSHIP, 1812.827, -1417.680, 1346.738, 2.23, 142.95, 0.00, 16.1
OWNSHIP, 1824.087, -1426.485, 1346.738, 2.23, 142.95, 0.00, 16.2
OWNSHIP, 1835.347, -1435.291, 1346.738, 2.23, 142.95, 0.00, 16.3
OWNSHIP, 1846.607, -1444.096, 1346.738, 2.23, 142.95, 0.00, 16.4
OWNSHIP, 1857.866, -1452.901, 1346.738, 2.23, 142.95, 0.00, 16.5
OWNSHIP, 1869.126, -1461.707, 1346.738, 2.23, 142.95, 0.00, 16.6
OWNSHIP, 1880.386, -1470.512, 1346.738, 2.23, 142.95, 0.00, 16.7
OWNSHIP, 1891.646, -1479.318, 1346.738, 2.23, 142.95, 0.00, 16.8
OWNSHIP, 1902.906, -1488.123, 1346.738, 2.23, 142.95, 0.00, 16.9
OWNSHIP, 1914.165, -1496.929, 1346.738, 2.23, 142.95, 0.00, 17.0
OWNSHIP, 1925.425, -1505.734, 1346.738, 2.23, 142.95, 0.00, 17.1
OWNSHIP, 1936.685, -1514.540, 1346.738, 2.23, 142.95, 0.00, 17.2
OWNSHIP, 1947.945, -1523.345, 1346.738, 2.23, 142.95, 0.00, 17.3
OWNSHIP, 1959.205, -1532.151, 1346.738, 2.23, 142.95, 0.00, 17.4
OWNSHIP, 1970.464, -1540.956, 1346.738, 2.23, 142.95, 0.00, 17.5
OWNSHIP, 1981.724, -1549.762, 1346.738, 2.23, 142.95, 0.00, 17.6
OWNSHIP, 1992.984, -1558.567, 1346.738, 2.23, 142.95, 0.00, 17.7
OWNSHIP, 2004.244, -1567.373, 1346.738, 2.23, 142.95, 0.00, 17.8
OWNSHIP, 2015.504, -1576.178, 1346.738, 2.23, 142.95, 0.00, 17.9
OWNSHIP, 2026.763, -1584.983, 1346.738, 2.23, 142.95, 0.00, 18.0
OWNSHIP, 2038.023, -1593.789, 1346.738, 2.23, 142.95, 0.00, 18.1
OWNSHIP, 2049.283, -1602.594, 1346.738, 2.23, 142.95, 0.00, 18.2
OWNSHIP, 2060.543, -1611.400, 1346.738, 2.23, 142.95, 0.00, 18.3
OWNSHIP, 2071.803, -1620.205, 1346.738, 2.23, 142.95, 0.00, 18.4
OWNSHIP, 2083.062, -1629.011, 1346.738, 2.23, 142.95, 0.00, 18.5
OWNSHIP, 2094.322, -1637.816, 1346.738, 2.23, 142.95, 0.00, 18.6
OWNSHIP, 2105.582, -1646.622, 1346.738, 2.23, 142.95, 0.00, 18.7
OWNSHIP, 2116.842, -1655.427, 1346.738, 2.23, 142.95, 0.00, 18.8
OWNSHIP, 2128.102, -1664.233, 1346.738, 2.23, 142.95, 0.00, 18.9
OWNSHIP, 2139.361, -1673.038, 1346.738, 2.23, 142.95, 0.00, 19.0
OWNSHIP, 2150.621, -1681.844, 1346.738, 2.23, 142.95, 0.00, 19.1
OWNSHIP, 2161.881, -1690.649, 1346.738, 2.23, 142.95, 0.00, 19.2
OWNSHIP, 2173.141, -1699.454, 1346.738, 2.23, 142.95, 0.00, 19.3
OWNSHIP, 2184.401, -1708.260, 1346.738, 2.23, 142.95, 0.00, 19.4
OWNSHIP, 2195.660, -1717.065, 1346.738, 2.23, 142.95, 0.00, 19.5
OWNSHIP, 2206.920, -1725.871, 1346.738, 2.23, 142.95, 0.00, 19.6
OWNSHIP, 2218.180, -1734.676, 1346.738, 2.23, 142.95, 0.00, 19.7
OWNSHIP, 2229.440, -1743.482, 1346.738, 2.23, 142.95, 0.00, 19.8
OWNSHIP, 2240.700, -1752.287, 1346.738, 2.23, 142.95, 0.00, 19.9
OWNSHIP, 2251.959, -1761.093, 1346.738, 2.23, 142.95, 0.00, 20.0
OWNSHIP, 2263.219, -1769.898, 1346.738, 2.23, 142.95, 0.00, 20.1
OWNSHIP, 2274.479, -1778.704, 1346.738, 2.23, 142.95, 0.00, 20.2
OWNSHIP, 2285.739, -1787.509, 1346.738, 2.23, 142.95, 0.00, 20.3
OWNSHIP, 2296.999, -1796.315, 1346.738, 2.23, 142.95, 0.00, 20.4
OWNSHIP, 2308.258, -1805.120, 1346.738, 2.23, 142.95, 0.00, 20.5
OWNSHIP, 2319.518, -1813.925, 1346.738, 2.23, 142.95, 0.00, 20.6
OWNSHIP, 2330.778, -1822.731, 1346.738, 2.23, 142.95, 0.00, 20.7
OWNSHIP, 2342.038, -1831.536, 1346.738, 2.23, 142.95, 0.00, 20.8
OWNSHIP, 2353.298, -1840.342, 1346.738, 2.23, 142.95, 0.00, 20.9
OWNSHIP, 2364.557, -1849.147, 1346.738, 2.23, 142.95, 0.00, 21.0
OWNSHIP, 2375.817, -1857.953, 1346.738, 2.23, 142.95, 0.00, 21.1
OWNSHIP, 2387.077, -1866.758, 1346.738, 2.23, 142.95, 0.00, 21.2
OWNSHIP, 2398.337, -1875.564, 1346.738, 2.23, 142.95, 0.00, 21.3
OWNSHIP, 2409.597, -1884.369, 1346.738, 2.23, 142.95, 0.00, 21.4
OWNSHIP, 2420.856, -1893.175, 1346.738, 2.23, 142.95, 0.00, 21.5
OWNSHIP, 2432.116, -1901.980, 1346.738, 2.23, 142.95, 0.00, 21.6
OWNSHIP, 2443.376, -1910.786, 1346.738, 2.23, 142.95, 0.00, 21.7
OWNSHIP, 2454.636, -1919.591, 1346.738, 2.23, 142.95, 0.00, 21.8
OWNSHIP, 2465.895, -1928.396, 1346.738, 2.23, 142.95, 0.00, 21.9
OWNSHIP, 2477.155, -1937.202, 1346.738, 2.23, 142.95, 0.00, 22.0
OWNSHIP, 2488.415, -1946.007, 1346.738, 2.23, 142.95, 0.00, 22.1
OWNSHIP, 2499.675, -1954.813, 1346.738, 2.23, 142.95, 0.00, 22.2
OWNSHIP, 2510.935, -1963.618, 1346.738, 2.23, 142.95, 0.00, 22.3
OWNSHIP, 2522.194, -1972.424, 1346.738, 2.23, 142.95, 0.00, 22.4
OWNSHIP, 2533.454, -1981.229, 1346.738, 2.23, 142.95, 0.00, 22.5
OWNSHIP, 2544.714, -1990.035, 1346.738, 2.23, 142.95, 0.00, 22.6
OWNSHIP, 2555.974, -1998.840, 1346.738, 2.23, 142.95, 0.00, 22.7
OWNSHIP, 2567.234, -2007.646, 1346.738, 2.23, 142.95, 0.00, 22.8
OWNSHIP, 2578.493, -2016.451, 1346.738, 2.23, 142.95, 0.00, 22.9
OWNSHIP, 2589.753, -2025.257, 1346.738, 2.23, 142.95, 0.00, 23.0
OWNSHIP, 2601.013, -2034.062, 1346.738, 2.23, 142.95, 0.00, 23.1
OWNSHIP, 2612.273, -2042.868, 1346.738, 2.23, 142.95, 0.00, 23.2
OWNSHIP, 2623.533, -2051.673, 1346.738, 2.23, 142.95, 0.00, 23.3
OWNSHIP, 2634.792, -2060.478, 1346.738, 2.23, 142.95, 0.00, 23.4
OWNSHIP, 2646.052, -2069.284, 1346.738, 2.23, 142.95, 0.00, 23.5
OWNSHIP, 2657.312, -2078.089, 1346.738, 2.23, 142.95, 0.00, 23.6
OWNSHIP, 2668.572, -2086.895, 1346.738, 2.23, 142.95, 0.00, 23.7
OWNSHIP, 2679.832, -2095.700, 1346.738, 2.23, 142.95, 0.00, 23.8
OWNSHIP, 2691.091, -2104.506, 1346.738, 2.23, 142.95, 0.00, 23.9
OWNSHIP, 2702.351, -2113.311, 1346.738, 2.23, 142.95, 0.00, 24.0
OWNSHIP, 2713.611, -2122.117, 1346.738, 2.23, 142.95, 0.00, 24.1
OWNSHIP, 2724.871, -2130.922, 1346.738, 2.23, 142.95, 0.00, 24.2
OWNSHIP, 2736.131, -2139.728, 1346.738, 2.23, 142.95, 0.00, 24.3
OWNSHIP, 2747.390, -2148.533, 1346.738, 2.23, 142.95, 0.00, 24.4
OWNSHIP, 2758.650, -2157.339, 1346.738, 2.23, 142.95, 0.00, 24.5
OWNSHIP, 2769.910, -2166.144, 1346.738, 2.23, 142.95, 0.00, 24.6
OWNSHIP, 2781.170, -2174.949, 1346.738, 2.23, 142.95, 0.00, 24.7
OWNSHIP, 2792.430, -2183.755, 1346.738, 2.23, 142.95, 0.00, 24.8
OWNSHIP, 2803.689, -2192.560, 1346.738, 2.23, 142.95, 0.00, 24.9
OWNSHIP, 2814.949, -2201.366, 1346.738, 2.23, 142.95, 0.00, 25.0
OWNSHIP, 2826.209, -2210.171, 1346.738, 2.23, 142.95, 0.00, 25.1
OWNSHIP, 2837.469, -2218.977, 1346.738, 2.23, 142.95, 0.00, 25.2
OWNSHIP, 2848.729, -2227.782, 1346.738, 2.23, 142.95, 0.00, 25.3
OWNSHIP, 2859.988, -2236.588, 1346.738, 2.23, 142.95, 0.00, 25.4
OWNSHIP, 2871.248, -2245.393, 1346.738, 2.23, 142.95, 0.00, 25.5
OWNSHIP, 2882.508, -2254.199, 1346.738, 2.23, 142.95, 0.00, 25.6
OWNSHIP, 2893.768, -2263.004, 1346.738, 2.23, 142.95, 0.00, 25.7
OWNSHIP, 2905.028, -2271.810, 1346.738, 2.23, 142.95, 0.00, 25.8
OWNSHIP, 2916.287, -2280.615, 1346.738, 2.23, 142.95, 0.00, 25.9
OWNSHIP, 2927.547, -2289.420, 1346.738, 2.23, 142.95, 0.00, 26.0
OWNSHIP, 2938.807, -2298.226, 1346.738, 2.23, 142.95, 0.00, 26.1
OWNSHIP, 2950.067, -2307.031, 1346.738, 2.23, 142.95, 0.00, 26.2
OWNSHIP, 2961.327, -2315.837, 1346.738, 2.23, 142.95, 0.00, 26.3
OWNSHIP, 2972.586, -2324.642, 1346.738, 2.23, 142.95, 0.00, 26.4
OWNSHIP, 2983.846, -2333.448, 1346.738, 2.23, 142.95, 0.00, 26.5
OWNSHIP, 2995.106, -2342.253, 1346.738, 2.23, 142.95, 0.00, 26.6
OWNSHIP, 3006.366, -2351.059, 1346.738, 2.23, 142.95, 0.00, 26.7
OWNSHIP, 3017.626, -2359.864, 1346.738, 2.23, 142.95, 0.00, 26.8
OWNSHIP, 3028.885, -2368.670, 1346.738, 2.23, 142.95, 0.00, 26.9
OWNSHIP, 3040.145, -2377.475, 1346.738, 2.23, 142.95, 0.00, 27.0
OWNSHIP, 3051.562, -2386.073, 1346.738, 2.22, 142.95, 0.00, 27.1
OWNSHIP, 3062.979, -2394.671, 1346.738, 2.22, 142.95, 0.00, 27.2
OWNSHIP, 3074.396, -2403.269, 1346.738, 2.22, 142.95, 0.00, 27.3
OWNSHIP, 3085.813, -2411.867, 1346.738, 2.22, 142.95, 0.00, 27.4
OWNSHIP, 3097.230, -2420.465, 1346.738, 2.22, 142.95, 0.00, 27.5
OWNSHIP, 3108.646, -2429.063, 1346.738, 2.22, 142.95, 0.00, 27.6
OWNSHIP, 3120.063, -2437.661, 1346.738, 2.22, 142.95, 0.00, 27.7
OWNSHIP, 3131.480, -2446.259, 1346.738, 2.22, 142.95, 0.00, 27.8
OWNSHIP, 3142.897, -2454.857, 1346.738, 2.22, 142.95, 0.00, 27.9
OWNSHIP, 3154.314, -2463.455, 1346.738, 2.22, 142.95, 0.00, 28.0
OWNSHIP, 3166.285, -2471.260, 1346.738, 2.15, 142.95, 0.00, 28.1
OWNSHIP, 3178.256, -2479.066, 1346.738, 2.15, 142.95, 0.00, 28.2
OWNSHIP, 3190.227, -2486.871, 1346.738, 2.15, 142.95, 0.00, 28.3
OWNSHIP, 3202.198, -2494.677, 1346.738, 2.15, 142.95, 0.00, 28.4
OWNSHIP, 3214.169, -2502.483, 1346.738, 2.15, 142.95, 0.00, 28.5
OWNSHIP, 3226.139, -2510.288, 1346.738, 2.15, 142.95, 0.00, 28.6
OWNSHIP, 3238.110, -2518.094, 1346.738, 2.15, 142.95, 0.00, 28.7
OWNSHIP, 3250.081, -2525.899, 1346.738, 2.15, 142.95, 0.00, 28.8
OWNSHIP, 3262.052, -2533.705, 1346.738, 2.15, 142.95, 0.00, 28.9
OWNSHIP, 3274.023, -2541.510, 1346.738, 2.15, 142.95, 0.00, 29.0
OWNSHIP, 3286.531, -2548.422, 1346.738, 2.08, 142.95, 0.00, 29.1
OWNSHIP, 3299.040, -2555.334, 1346.738, 2.08, 142.95, 0.00, 29.2
OWNSHIP, 3311.548, -2562.246, 1346.738, 2.08, 142.95, 0.00, 29.3
OWNSHIP, 3324.056, -2569.158, 1346.738, 2.08, 142.95, 0.00, 29.4
OWNSHIP, 3336.564, -2576.070, 1346.738, 2.08, 142.95, 0.00, 29.5
OWNSHIP, 3349.072, -2582.982, 1346.738, 2.08, 142.95, -0.00, 29.6
OWNSHIP, 3361.580, -2589.894, 1346.738, 2.08, 142.95, -0.00, 29.7
OWNSHIP, 3374.089, -2596.806, 1346.738, 2.08, 142.95, -0.00, 29.8
OWNSHIP, 3386.597, -2603.718, 1346.738, 2.08, 142.95, -0.00, 29.9
OWNSHIP, 3399.105, -2610.630, 1346.738, 2.08, 142.95, -0.00, 30.0
OWNSHIP, 3412.084, -2616.611, 1346.738, 2.00, 142.95, -0.00, 30.1
OWNSHIP, 3425.063, -2622.593, 1346.738, 2.00, 142.95, -0.00, 30.2
OWNSHIP, 3438.042, -2628.574, 1346.738, 2.00, 142.95, -0.00, 30.3
OWNSHIP, 3451.020, -2634.556, 1346.738, 2.00, 142.95, -0.00, 30.4
OWNSHIP, 3463.999, -2640.537, 1346.738, 2.00, 142.95, -0.00, 30.5
